id,device,timestamp,diffFrameSecs,numFrameSamples,timestamp,x_absoluteCentralMoment,x_maxDeviation,x_mean,x_psdAcrossFrequencyBands,x_standardDeviation,y_absoluteCentralMoment,y_maxDeviation,y_mean,y_psdAcrossFrequencyBands,y_standardDeviation,z_absoluteCentralMoment,z_maxDeviation,z_mean,z_psdAcrossFrequencyBands,z_standardDeviation
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,1.9864537755721692,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,12.24386658918084,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,26.160304825338528,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,1.9864537755721692,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,12.24386658918084,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,43.20411895807179,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,1.9864537755721692,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,12.24386658918084,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,73.86087307632063,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,89.13340175972229,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,12.24386658918084,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,19.44937023305458,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,89.13340175972229,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,12.24386658918084,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,26.160304825338528,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,89.13340175972229,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,12.24386658918084,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,43.20411895807179,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,89.13340175972229,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,12.24386658918084,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,73.86087307632063,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,143.01073173335578,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,12.24386658918084,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,19.44937023305458,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,143.01073173335578,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,12.24386658918084,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,26.160304825338528,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,143.01073173335578,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,12.24386658918084,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,43.20411895807179,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,143.01073173335578,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,12.24386658918084,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,73.86087307632063,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,48.7762176443905,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,12.24386658918084,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,19.44937023305458,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,48.7762176443905,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,12.24386658918084,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,26.160304825338528,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,48.7762176443905,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,12.24386658918084,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,43.20411895807179,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,48.7762176443905,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,12.24386658918084,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,73.86087307632063,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,1.9864537755721692,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,37.7393281906696,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,19.44937023305458,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,1.9864537755721692,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,37.7393281906696,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,26.160304825338528,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,1.9864537755721692,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,37.7393281906696,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,43.20411895807179,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,1.9864537755721692,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,37.7393281906696,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,73.86087307632063,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,89.13340175972229,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,37.7393281906696,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,19.44937023305458,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,89.13340175972229,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,37.7393281906696,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,26.160304825338528,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,89.13340175972229,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,37.7393281906696,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,43.20411895807179,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,89.13340175972229,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,37.7393281906696,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,73.86087307632063,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,143.01073173335578,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,37.7393281906696,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,19.44937023305458,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,143.01073173335578,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,37.7393281906696,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,26.160304825338528,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,143.01073173335578,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,37.7393281906696,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,43.20411895807179,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,143.01073173335578,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,37.7393281906696,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,73.86087307632063,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,48.7762176443905,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,37.7393281906696,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,19.44937023305458,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,48.7762176443905,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,37.7393281906696,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,26.160304825338528,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,48.7762176443905,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,37.7393281906696,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,43.20411895807179,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,48.7762176443905,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,37.7393281906696,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,73.86087307632063,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,1.9864537755721692,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,21.138748410130255,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,19.44937023305458,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,1.9864537755721692,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,21.138748410130255,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,26.160304825338528,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,1.9864537755721692,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,21.138748410130255,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,43.20411895807179,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,1.9864537755721692,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,21.138748410130255,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,73.86087307632063,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,89.13340175972229,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,21.138748410130255,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,19.44937023305458,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,89.13340175972229,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,21.138748410130255,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,26.160304825338528,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,89.13340175972229,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,21.138748410130255,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,43.20411895807179,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,89.13340175972229,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,21.138748410130255,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,73.86087307632063,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,143.01073173335578,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,21.138748410130255,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,19.44937023305458,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,143.01073173335578,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,21.138748410130255,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,26.160304825338528,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,143.01073173335578,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,21.138748410130255,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,43.20411895807179,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,143.01073173335578,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,21.138748410130255,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,73.86087307632063,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,48.7762176443905,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,21.138748410130255,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,19.44937023305458,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,48.7762176443905,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,21.138748410130255,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,26.160304825338528,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,48.7762176443905,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,21.138748410130255,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,43.20411895807179,0.8881889532051996
7a2cdf5f-31ae-4d7f-8a33-eb2fedeedb75-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1381906516.21433,1.029922,82,1381906516.21433,0.5009564338381912,2.714674389926829,-0.19667491007317078,48.7762176443905,0.7113430927913409,0.40793437284354556,2.034020515853659,3.2140697841463415,21.138748410130255,0.5382866154671042,0.6348607943486014,2.430173141463418,8.865787141463418,73.86087307632063,0.8881889532051996
